,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
39607,4437,2762,5,965097746,F,35,5,47129,"Sixth Sense, The (1999)",Thriller,False
295932,2073,1517,3,974669206,F,18,4,13148,Austin Powers: International Man of Mystery (1997),Comedy,False
483956,377,924,4,976303898,M,25,17,55418,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
661735,1574,2085,2,974737923,M,25,6,81007,101 Dalmatians (1961),Animation|Children's,False
895756,3847,188,2,965885855,M,25,7,12801,"Prophecy, The (1995)",Horror,False
78772,195,3030,4,1019707328,M,25,12,10458,Yojimbo (1961),Comedy|Drama|Western,False
258002,1447,1912,4,984289389,M,18,4,80521,Out of Sight (1998),Action|Crime|Romance,False
608420,5173,2273,4,961864097,M,1,10,60423,Rush Hour (1998),Action|Thriller,False
438226,5140,1269,4,962058225,M,25,6,35205,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,False
884480,889,3926,3,975248466,M,45,20,10024,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,False
160371,1413,457,3,986517531,M,18,3,98122,"Fugitive, The (1993)",Action|Thriller,False
104491,5570,589,5,959541648,M,25,1,07666,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
501171,473,953,5,976222592,F,18,4,55112,It's a Wonderful Life (1946),Drama,False
61591,1712,647,3,992921082,M,25,0,73003,Courage Under Fire (1996),Drama|War,False
250841,1694,50,4,974709463,M,25,12,98116,"Usual Suspects, The (1995)",Crime|Thriller,False
542145,5955,2968,5,957108454,F,25,7,34952,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
562574,5747,1288,3,958698191,M,25,0,03755,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
766412,3311,3,3,967959743,M,25,4,90039,Grumpier Old Men (1995),Comedy|Romance,False
277686,2047,3176,4,974673171,M,1,10,06437,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
71452,1501,1210,4,974930113,M,25,11,75801,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
818251,1059,3019,4,974950947,F,25,0,97213,Drugstore Cowboy (1989),Crime|Drama,False
405365,1451,3178,4,986635219,M,35,20,90012,"Hurricane, The (1999)",Drama,False
33450,268,2294,4,976647337,F,18,12,29708,Antz (1998),Animation|Children's,False
480863,302,3489,3,976507063,M,18,4,04901,Hook (1991),Adventure|Fantasy,False
954238,5393,2866,3,960321079,M,35,7,10471,"Buddy Holly Story, The (1978)",Drama,False
560855,2544,246,4,978822434,M,45,1,52001,Hoop Dreams (1994),Documentary,False
497167,1880,435,2,974700757,M,35,0,91006,Coneheads (1993),Comedy|Sci-Fi,False
519746,3569,899,2,968333121,F,18,2,48823,Singin' in the Rain (1952),Musical|Romance,False
532565,299,541,5,998517992,M,25,12,97370,Blade Runner (1982),Film-Noir|Sci-Fi,False
15646,5239,2918,5,961442731,M,35,7,07043,Ferris Bueller's Day Off (1986),Comedy,False
640150,1509,3662,2,975611617,M,1,0,11803,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,False
928447,5762,2092,2,958219853,F,35,6,55125,"Return of Jafar, The (1993)",Animation|Children's|Musical,False
460064,5554,329,3,959452116,M,25,1,92116,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
228796,5294,1175,5,961040122,M,25,2,60626,Delicatessen (1991),Comedy|Sci-Fi,False
374769,5136,3250,4,962091569,M,25,12,91106,Alive (1993),Drama,False
496036,919,1104,4,975205800,F,35,1,92056,"Streetcar Named Desire, A (1951)",Drama,False
431663,2907,3296,5,971841591,F,35,5,12345,To Sir with Love (1967),Drama,False
16718,5887,1035,5,957485690,F,35,20,61821,"Sound of Music, The (1965)",Musical,False
74782,1442,1213,3,974760816,M,18,2,12345,GoodFellas (1990),Crime|Drama,False
498609,2106,370,1,975440849,F,18,20,495321,Naked Gun 33 1/3: The Final Insult (1994),Comedy,False
739365,409,11,4,976289582,M,18,12,55122,"American President, The (1995)",Comedy|Drama|Romance,False
437131,1303,1339,3,974840406,M,25,19,94111,Bram Stoker's Dracula (1992),Horror|Romance,False
964272,4227,3434,1,965325684,M,25,19,11414-2520,Death Wish V: The Face of Death (1994),Action|Drama,False
486041,5256,3701,3,961305606,M,25,16,30269,Alien Nation (1988),Crime|Drama|Sci-Fi,False
819908,4022,2303,2,965522723,M,35,14,53403,Nashville (1975),Drama|Musical,False
650082,3942,1748,3,965691890,M,18,4,49855,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
789667,5754,471,4,958271997,F,18,1,60640,"Hudsucker Proxy, The (1994)",Comedy|Romance,False
364862,149,161,4,977326503,M,25,1,29205,Crimson Tide (1995),Drama|Thriller|War,False
325220,204,1101,4,983856464,M,25,7,92123,Top Gun (1986),Action|Romance,False
229637,3501,39,5,966996544,F,35,7,30309,Clueless (1995),Comedy|Romance,False
79941,5184,434,3,965111350,M,18,20,67212,Cliffhanger (1993),Action|Adventure|Crime,False
134740,3329,1198,3,967865475,M,50,18,72601,Raiders of the Lost Ark (1981),Action|Adventure,False
627406,2544,3932,4,974040742,M,45,1,52001,"Invisible Man, The (1933)",Horror|Sci-Fi,False
326341,1329,3717,3,976914227,M,18,14,60194,Gone in 60 Seconds (2000),Action|Crime,False
647023,4959,2455,4,962636628,M,25,17,23454,"Fly, The (1986)",Horror|Sci-Fi,False
580113,1354,2822,3,975456372,F,25,2,94040,Medicine Man (1992),Adventure|Romance,False
503553,3436,3593,4,1004146253,M,35,0,98503,Battlefield Earth (2000),Action|Sci-Fi,False
832842,3746,2796,1,966141986,M,25,5,54703,Funny Farm (1988),Comedy,False
920140,4212,1209,5,965318894,M,56,18,56716,Once Upon a Time in the West (1969),Western,False
856948,2212,3555,4,974602165,M,18,4,80521,U-571 (2000),Action|Thriller,False
808002,4167,3462,4,965336955,M,25,20,22032,Modern Times (1936),Comedy,False
705980,2909,3273,4,971972963,M,25,7,43228,Scream 3 (2000),Horror|Mystery|Thriller,False
342049,5650,1088,5,958863576,F,35,12,91104,Dirty Dancing (1987),Musical|Romance,False
806819,710,2065,4,975732628,M,25,20,85207,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,False
144974,2192,2396,5,974606708,F,25,0,27713,Shakespeare in Love (1998),Comedy|Romance,False
389822,1448,1027,3,976553493,F,25,3,17522,Robin Hood: Prince of Thieves (1991),Drama,False
273047,3841,2580,4,965996765,M,45,18,26101,Go (1999),Crime,False
335173,1675,3753,5,975243535,F,25,6,97116,"Patriot, The (2000)",Action|Drama|War,False
625273,4007,2369,3,965674347,M,35,12,88005,Desperately Seeking Susan (1985),Comedy|Romance,False
608962,754,1625,5,975540855,M,35,7,38024,"Game, The (1997)",Mystery|Thriller,False
214790,3110,1214,5,969483887,M,25,0,10002,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
362340,1370,2712,2,974769060,M,35,2,92821,Eyes Wide Shut (1999),Drama,False
270492,208,1921,4,977260505,M,35,17,55432,Pi (1998),Sci-Fi|Thriller,False
988605,4939,2799,1,962648528,M,25,7,63105,Problem Child 2 (1991),Comedy,False
719383,5643,3052,2,958890425,F,35,1,84108,Dogma (1999),Comedy,False
797459,1712,3683,3,980384934,M,25,0,73003,Blood Simple (1984),Drama|Film-Noir,False
802756,1861,3726,3,974733379,M,50,16,92129,Assault on Precinct 13 (1976),Action|Thriller,False
585684,5256,3269,3,961272713,M,25,16,30269,Forever Young (1992),Adventure|Romance|Sci-Fi,False
63702,2070,648,3,998511614,F,35,6,13210,Mission: Impossible (1996),Action|Adventure|Mystery,False
27288,3674,527,4,966364765,M,25,20,29205,Schindler's List (1993),Drama|War,False
599805,2926,832,3,1006657456,F,18,2,55118,Ransom (1996),Drama|Thriller,False
856214,1377,1518,3,974774004,M,35,16,65270,Breakdown (1997),Action|Thriller,False
768212,3957,237,4,965676353,M,35,11,40242,Forget Paris (1995),Comedy|Romance,False
185075,2168,1394,5,976299242,M,1,10,60202,Raising Arizona (1987),Comedy,False
799105,3390,906,4,967601110,F,45,20,02476,Gaslight (1944),Mystery|Thriller,False
864978,3967,3436,4,967553742,F,18,2,13603,Dying Young (1991),Drama|Romance,False
737977,4407,187,2,965155809,M,18,4,02143,Party Girl (1995),Comedy,False
822821,4482,3498,4,965095724,F,35,1,94044,Midnight Express (1978),Drama,False
797506,2069,3683,5,974658640,M,56,15,79068,Blood Simple (1984),Drama|Film-Noir,False
686195,1609,1242,4,974732761,F,35,9,06830,Glory (1989),Action|Drama|War,False
920878,4333,3841,4,965238778,M,50,2,33134,Air America (1990),Action|Comedy,False
522167,5575,539,4,959292097,M,35,7,19808,Sleepless in Seattle (1993),Comedy|Romance,False
148255,3272,1597,5,971253464,M,35,0,08330,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
97445,3129,110,5,969366977,M,25,7,21117,Braveheart (1995),Action|Drama|War,False
958839,4227,3819,3,965315287,M,25,19,11414-2520,Tampopo (1986),Comedy,False
925896,72,1187,4,977869485,F,45,0,55122,Passion Fish (1992),Drama,False
819734,889,2303,5,975255271,M,45,20,10024,Nashville (1975),Drama|Musical,False
614017,1280,553,5,974795094,M,1,10,97801,Tombstone (1993),Western,False
95796,3391,3257,1,967659360,M,18,4,48135,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
580315,5762,2822,4,958221730,F,35,6,55125,Medicine Man (1992),Adventure|Romance,False
867398,1941,3045,4,974950897,M,35,17,94550,Peter's Friends (1992),Comedy|Drama,False
120814,2638,1265,3,980119970,M,25,14,06405,Groundhog Day (1993),Comedy|Romance,False
661196,3261,2153,1,968937250,M,45,20,87505,"Avengers, The (1998)",Action|Adventure,False
253895,5539,3081,3,959919476,F,25,20,91403,Sleepy Hollow (1999),Horror|Romance,False
802062,3908,1785,4,966363734,M,25,0,10021,King of New York (1990),Action|Crime,False
343963,3526,1806,2,966908401,M,35,2,62263-3004,Paulie (1998),Adventure|Children's|Comedy,False
867235,5571,909,4,959305055,F,25,9,07307,"Apartment, The (1960)",Comedy|Drama,False
776289,5394,852,3,1002035764,M,18,0,60618,Tin Cup (1996),Comedy|Romance,False
562290,4345,1288,4,966355435,F,25,14,44304,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
183066,4328,3421,4,1014824858,M,50,3,75650,Animal House (1978),Comedy,False
346265,5530,1959,4,959996325,F,18,4,63141,Out of Africa (1985),Drama|Romance,False
458826,1502,180,5,974750967,M,18,4,12188,Mallrats (1995),Comedy,False
824514,1607,949,2,974733345,M,45,1,02135,East of Eden (1955),Drama,False
279462,3878,2734,4,965837816,M,35,16,22124,"Mosquito Coast, The (1986)",Drama,False
10062,5011,2804,4,962638160,M,18,4,64154,"Christmas Story, A (1983)",Comedy|Drama,False
226639,1723,2987,2,983738409,M,35,17,60103,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
948962,4277,332,3,965387016,M,35,16,98133,Village of the Damned (1995),Horror|Sci-Fi,False
435130,5747,2135,2,958358319,M,25,0,03755,Doctor Dolittle (1967),Adventure|Musical,False
376340,4708,111,5,963515764,M,25,0,60647,Taxi Driver (1976),Drama|Thriller,False
314594,416,2908,5,976285884,M,45,14,55076,Boys Don't Cry (1999),Drama,False
549031,1939,1234,4,974695933,F,35,2,94930,"Sting, The (1973)",Comedy|Crime,False
740502,549,3044,5,976116297,M,25,6,53217,Dead Again (1991),Mystery|Romance|Thriller,False
308174,4238,1884,4,965343416,M,35,16,44691,Fear and Loathing in Las Vegas (1998),Comedy|Drama,False
870168,1727,1083,4,974784837,M,35,16,50317,"Great Race, The (1965)",Comedy|Musical,False
61726,3503,647,4,1010619539,M,18,4,59715,Courage Under Fire (1996),Drama|War,False
210144,3507,2115,4,966974974,M,25,0,02472,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
483967,415,924,5,977500205,F,35,0,55406,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
703180,4447,1717,3,965173337,M,45,5,32953,Scream 2 (1997),Horror|Thriller,False
992954,438,881,2,976257087,M,18,11,53705,First Kid (1996),Children's|Comedy,False
687362,1605,1321,3,975600652,F,18,0,28270,"American Werewolf in London, An (1981)",Horror,False
506688,5347,2431,3,960667837,M,25,6,53705,Patch Adams (1998),Comedy|Drama,False
838170,1077,2682,4,974999213,M,25,3,60660,Limbo (1999),Drama,False
704347,1087,1219,5,976132093,M,25,16,08826,Psycho (1960),Horror|Thriller,False
608700,3464,1619,4,967247245,F,25,14,78251,Seven Years in Tibet (1997),Drama|War,False
880629,3942,2827,3,966548741,M,18,4,49855,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,False
962278,2537,3135,2,974055069,M,35,11,37620,"Great Santini, The (1979)",Drama,False
560450,5450,2076,5,959980348,M,18,12,02143,Blue Velvet (1986),Drama|Mystery,False
586460,4522,3354,3,980901755,M,45,1,81004,Mission to Mars (2000),Sci-Fi,False
25844,6022,1270,3,956756011,M,25,17,57006,Back to the Future (1985),Comedy|Sci-Fi,False
106612,5504,1945,5,959737083,M,45,7,85287-2702,On the Waterfront (1954),Crime|Drama,False
665949,3224,261,4,968543245,F,25,14,93428,Little Women (1994),Drama,False
530059,981,1215,4,977421379,M,25,20,02141,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
552184,5592,1676,4,959266534,M,25,1,53706,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
885184,2060,3861,2,977793748,M,1,1,48304,"Replacements, The (2000)",Comedy,False
386075,3269,2324,5,968199057,F,18,20,45220,Life Is Beautiful (La Vita � bella) (1997),Comedy|Drama,False
552030,4682,1676,1,964566708,M,25,7,05346,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
860881,319,3011,4,1002941091,F,50,6,33436,"They Shoot Horses, Don't They? (1969)",Drama,False
811256,4425,2936,3,965107251,M,35,7,98607,Sullivan's Travels (1942),Comedy,False
395391,2208,3948,3,974604268,M,25,0,10006,Meet the Parents (2000),Comedy,False
436355,1483,2138,5,974754947,M,18,4,54481,Watership Down (1978),Animation|Children's|Drama|Fantasy,False
926465,1851,2448,2,998443274,M,25,19,59602,Virus (1999),Horror|Sci-Fi,False
205470,1483,2470,2,974755873,M,18,4,54481,Crocodile Dundee (1986),Adventure|Comedy,False
343491,5223,912,4,961528406,M,56,10,11361,Casablanca (1942),Drama|Romance|War,False
816203,5107,3504,3,962335627,F,45,0,08081,Network (1976),Comedy|Drama,False
320985,4302,34,3,965267043,M,50,1,45385,Babe (1995),Children's|Comedy|Drama,False
734036,2668,1199,4,973443808,F,25,4,94110,Brazil (1985),Sci-Fi,False
159156,1860,349,3,978327324,M,56,16,94591,Clear and Present Danger (1994),Action|Adventure|Thriller,False
751028,2349,1227,3,974834136,M,25,8,50309,Once Upon a Time in America (1984),Crime|Drama|Thriller,False
208870,839,2871,5,975360988,M,25,0,98103,Deliverance (1972),Adventure|Thriller,False
768406,1812,2146,4,974846856,F,25,12,48103,St. Elmo's Fire (1985),Drama|Romance,False
708892,5034,1754,4,965358310,F,25,15,62901,Fallen (1998),Action|Mystery|Thriller,False
353720,5746,1221,3,958354242,M,18,15,94061,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
78641,5112,2881,3,962326191,M,35,13,89128,Double Jeopardy (1999),Action|Thriller,False
451910,3778,248,3,966038480,M,25,0,61832,Houseguest (1994),Comedy,False
701247,5193,2502,5,961701959,M,35,12,14619,Office Space (1999),Comedy|Romance,False
675996,3792,1562,3,992020107,M,25,6,68108,Batman & Robin (1997),Action|Adventure|Crime,False
377574,352,2023,3,976333342,M,18,4,60115,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
60078,5281,1246,5,961100240,M,25,2,90210,Dead Poets Society (1989),Drama,False
636752,2153,293,3,974625482,M,18,16,97405,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,False
186669,1100,104,3,974925709,M,25,0,60090,Happy Gilmore (1996),Comedy,False
167581,4979,3095,3,962604726,M,35,2,55423,"Grapes of Wrath, The (1940)",Drama,False
179311,4112,356,5,965367447,M,45,18,47129,Forrest Gump (1994),Comedy|Romance|War,False
443844,296,1345,4,976521868,M,50,5,89432,Carrie (1976),Horror,False
142877,5765,2571,5,958179836,M,25,11,44515,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
405861,424,3751,5,976398147,M,25,17,55112,Chicken Run (2000),Animation|Children's|Comedy,False
598965,1285,3535,3,974792873,M,35,4,98125,American Psycho (2000),Comedy|Horror|Thriller,False
254848,3328,377,5,968014113,M,56,19,91790-1161,Speed (1994),Action|Romance|Thriller,False
803682,4754,2944,3,963180243,F,18,0,91107,"Dirty Dozen, The (1967)",Action|War,False
276651,5458,1715,1,1014961596,F,18,2,98102,Office Killer (1997),Thriller,False
756612,3067,175,5,969999335,F,25,0,02148,Kids (1995),Drama,False
816827,3410,154,4,967429602,M,35,1,20653,Belle de jour (1967),Drama,False
713608,2968,2150,5,971108721,F,18,0,48104,"Gods Must Be Crazy, The (1980)",Comedy,False
212828,3507,2081,3,966998897,M,25,0,02472,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
241152,712,296,4,975601625,M,25,0,95136,Pulp Fiction (1994),Crime|Drama,False
199377,3349,552,3,967751204,F,18,4,92054,"Three Musketeers, The (1993)",Action|Adventure|Comedy,False
751415,1395,125,5,975006103,M,25,2,07026,Flirting With Disaster (1996),Comedy,False
100221,1260,1834,4,977240120,M,25,17,28262,"Spanish Prisoner, The (1997)",Drama|Thriller,False
653592,1726,2993,2,974710438,M,25,2,60160,Thunderball (1965),Action,False
541947,4901,2968,4,962686486,M,25,7,11228,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
915601,151,1629,4,978682197,F,25,20,85013,"MatchMaker, The (1997)",Comedy|Romance,False
778116,1125,3063,4,974924727,F,18,4,53715,Poison Ivy (1992),Thriller,False
292677,2559,16,3,973990537,M,18,10,53207,Casino (1995),Drama|Thriller,False
524616,853,3175,4,975348438,M,25,17,55447,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
448378,2854,1927,3,972526226,F,18,4,64151,All Quiet on the Western Front (1930),War,False
212016,5256,1136,2,961306217,M,25,16,30269,Monty Python and the Holy Grail (1974),Comedy,False
125844,2854,3334,3,972527162,F,18,4,64151,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,False
133472,165,1198,3,977198343,M,18,16,98502,Raiders of the Lost Ark (1981),Action|Adventure,False
861568,2793,1952,4,972930160,M,35,7,70116,Midnight Cowboy (1969),Drama,False
605948,5367,2840,2,960499848,M,18,4,55344,Stigmata (1999),Thriller,False
133106,4335,736,4,965237985,M,35,0,74011,Twister (1996),Action|Adventure|Romance|Thriller,False
77015,2820,3578,3,1003972277,F,35,0,02138,Gladiator (2000),Action|Drama,False
669234,3945,3705,2,965687477,F,45,1,96778,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,False
332787,2219,1569,1,974601819,M,25,6,60060,My Best Friend's Wedding (1997),Comedy|Romance,False
655357,2181,2139,3,974612659,M,25,0,45245,"Secret of NIMH, The (1982)",Animation|Children's,False
797457,1701,3683,2,974706958,F,25,4,97233,Blood Simple (1984),Drama|Film-Noir,False
408962,3260,2302,4,1019506217,M,25,4,44514,My Cousin Vinny (1992),Comedy,False
163466,2592,459,3,973827254,M,50,7,80004-4448,"Getaway, The (1994)",Action,False
158598,3272,2501,3,968276701,M,35,0,08330,October Sky (1999),Drama,False
148482,4705,1597,4,963672499,F,18,0,75115,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
694815,5639,2160,3,958964201,F,18,4,62025,Rosemary's Baby (1968),Horror|Thriller,False
836373,5165,824,5,961903944,M,35,6,91103,Kaspar Hauser (1993),Drama,False
338743,4268,1947,3,965302879,F,45,20,04046,West Side Story (1961),Musical|Romance,False
833880,1183,2471,1,974854506,M,35,19,94598,Crocodile Dundee II (1988),Adventure|Comedy,False
878430,1842,3615,3,993357534,M,18,4,53190,Dinosaur (2000),Animation|Children's,False
499745,462,2424,3,980150787,M,18,16,55416,You've Got Mail (1998),Comedy|Romance,False
907479,5720,2147,2,958503977,M,25,0,60610,"Clan of the Cave Bear, The (1986)",Drama,False
827233,1733,1061,3,986711350,M,18,14,43725,Sleepers (1996),Crime|Drama,False
907448,4931,2147,2,962652650,M,50,17,90031,"Clan of the Cave Bear, The (1986)",Drama,False
930070,563,558,1,976045312,M,25,4,53703,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,False
360203,2047,1693,4,974666097,M,1,10,06437,Amistad (1997),Drama,False
937003,1641,12,1,974714651,M,25,0,95819,Dracula: Dead and Loving It (1995),Comedy|Horror,False
